B08201_001E,B08201_001M,B08201_002E,B08201_002M,NAME,state,county,tract
1981,211,707,214,Census Tract 96.03; District of Columbia; District of Columbia,11,001,009603
856,76,228,73,Census Tract 96.04; District of Columbia; District of Columbia,11,001,009604
1791,546,431,175,Census Tract 97; District of Columbia; District of Columbia,11,001,009700
1107,326,564,317,Census Tract 98.01; District of Columbia; District of Columbia,11,001,009801
862,227,475,225,Census Tract 98.02; District of Columbia; District of Columbia,11,001,009802
1363,325,534,330,Census Tract 98.03; District of Columbia; District of Columbia,11,001,009803
966,134,335,115,Census Tract 98.04; District of Columbia; District of Columbia,11,001,009804
1736,318,825,342,Census Tract 98.07; District of Columbia; District of Columbia,11,001,009807
1132,184,648,176,Census Tract 98.10; District of Columbia; District of Columbia,11,001,009810
1789,295,820,245,Census Tract 98.11; District of Columbia; District of Columbia,11,001,009811
947,156,156,107,Census Tract 99.01; District of Columbia; District of Columbia,11,001,009901
1245,312,270,121,Census Tract 99.02; District of Columbia; District of Columbia,11,001,009902
672,103,110,53,Census Tract 99.03; District of Columbia; District of Columbia,11,001,009903
1381,187,357,127,Census Tract 99.04; District of Columbia; District of Columbia,11,001,009904
1271,230,449,162,Census Tract 99.05; District of Columbia; District of Columbia,11,001,009905
750,140,325,93,Census Tract 99.06; District of Columbia; District of Columbia,11,001,009906
873,129,425,178,Census Tract 99.07; District of Columbia; District of Columbia,11,001,009907
1866,226,1225,232,Census Tract 101; District of Columbia; District of Columbia,11,001,010100
2074,217,1046,247,Census Tract 102.01; District of Columbia; District of Columbia,11,001,010201
1631,263,607,208,Census Tract 102.02; District of Columbia; District of Columbia,11,001,010202
1804,234,515,237,Census Tract 103; District of Columbia; District of Columbia,11,001,010300
2254,825,949,563,Census Tract 104; District of Columbia; District of Columbia,11,001,010400
2356,302,942,266,Census Tract 105; District of Columbia; District of Columbia,11,001,010500
1307,227,711,119,Census Tract 106.01; District of Columbia; District of Columbia,11,001,010601
3470,286,1037,300,Census Tract 106.02; District of Columbia; District of Columbia,11,001,010602
1841,392,1123,422,Census Tract 106.03; District of Columbia; District of Columbia,11,001,010603
1252,340,1020,348,Census Tract 107; District of Columbia; District of Columbia,11,001,010700
977,166,888,164,Census Tract 108; District of Columbia; District of Columbia,11,001,010800
1353,129,544,206,Census Tract 109; District of Columbia; District of Columbia,11,001,010900
1449,242,468,182,Census Tract 110.01; District of Columbia; District of Columbia,11,001,011001
1127,143,397,120,Census Tract 110.02; District of Columbia; District of Columbia,11,001,011002
1855,419,700,448,Census Tract 111; District of Columbia; District of Columbia,11,001,011100
5,8,0,14,Census Tract 9800; District of Columbia; District of Columbia,11,001,980000
