B09001_001E,B09001_001M,B01003_001E,B01003_001M,NAME,state,county,tract
1462,415,4788,827,Census Tract 95.10; District of Columbia; District of Columbia,11,001,009510
13,13,1426,58,Census Tract 95.11; District of Columbia; District of Columbia,11,001,009511
727,248,2218,464,Census Tract 96.01; District of Columbia; District of Columbia,11,001,009601
1997,474,5527,590,Census Tract 96.02; District of Columbia; District of Columbia,11,001,009602
878,404,4219,720,Census Tract 96.03; District of Columbia; District of Columbia,11,001,009603
376,306,1912,584,Census Tract 96.04; District of Columbia; District of Columbia,11,001,009604
596,350,3232,747,Census Tract 97; District of Columbia; District of Columbia,11,001,009700
616,145,2075,435,Census Tract 98.01; District of Columbia; District of Columbia,11,001,009801
751,315,2113,531,Census Tract 98.02; District of Columbia; District of Columbia,11,001,009802
691,384,2892,610,Census Tract 98.03; District of Columbia; District of Columbia,11,001,009803
869,372,2643,629,Census Tract 98.04; District of Columbia; District of Columbia,11,001,009804
587,419,3322,750,Census Tract 98.07; District of Columbia; District of Columbia,11,001,009807
490,244,1918,406,Census Tract 98.10; District of Columbia; District of Columbia,11,001,009810
1233,525,4225,1030,Census Tract 98.11; District of Columbia; District of Columbia,11,001,009811
284,88,2107,331,Census Tract 99.01; District of Columbia; District of Columbia,11,001,009901
341,226,2742,844,Census Tract 99.02; District of Columbia; District of Columbia,11,001,009902
536,96,2156,489,Census Tract 99.03; District of Columbia; District of Columbia,11,001,009903
1248,540,3632,792,Census Tract 99.04; District of Columbia; District of Columbia,11,001,009904
1063,431,3182,675,Census Tract 99.05; District of Columbia; District of Columbia,11,001,009905
346,117,1615,318,Census Tract 99.06; District of Columbia; District of Columbia,11,001,009906
560,500,2099,646,Census Tract 99.07; District of Columbia; District of Columbia,11,001,009907
62,30,2659,414,Census Tract 101; District of Columbia; District of Columbia,11,001,010100
332,244,2946,440,Census Tract 102.01; District of Columbia; District of Columbia,11,001,010201
265,170,2542,454,Census Tract 102.02; District of Columbia; District of Columbia,11,001,010202
1037,211,4344,539,Census Tract 103; District of Columbia; District of Columbia,11,001,010300
434,294,4389,919,Census Tract 104; District of Columbia; District of Columbia,11,001,010400
354,208,3844,583,Census Tract 105; District of Columbia; District of Columbia,11,001,010500
44,69,1928,357,Census Tract 106.01; District of Columbia; District of Columbia,11,001,010601
1137,314,7269,709,Census Tract 106.02; District of Columbia; District of Columbia,11,001,010602
2,3,2562,591,Census Tract 106.03; District of Columbia; District of Columbia,11,001,010603
43,18,1648,330,Census Tract 107; District of Columbia; District of Columbia,11,001,010700
54,35,4731,272,Census Tract 108; District of Columbia; District of Columbia,11,001,010800
918,535,3355,781,Census Tract 109; District of Columbia; District of Columbia,11,001,010900
440,166,2763,554,Census Tract 110.01; District of Columbia; District of Columbia,11,001,011001
40,7,1512,192,Census Tract 110.02; District of Columbia; District of Columbia,11,001,011002
1071,354,4985,754,Census Tract 111; District of Columbia; District of Columbia,11,001,011100
0,14,17,25,Census Tract 9800; District of Columbia; District of Columbia,11,001,980000
